461.0,2802.0,2842.0,9.707927346604958E15
484.0,2265.0,1516.0,1.955849673972207E15
362.0,483.0,2852.0,5.633212780582734E15
54.0,791.0,2426.0,3.263485664049006E15
149.0,2973.0,1339.0,2.735137818109648E15
272.0,660.0,2584.0,4.247167684130812E15
414.0,3085.0,2773.0,8.7664963216313E15
475.0,260.0,1462.0,1.714608314358165E15
67.0,2367.0,2412.0,4.731853327072893E15
120.0,984.0,1387.0,1.879125577275177E15
105.0,1344.0,2562.0,7.342417960742083E15
20.0,3132.0,468.0,7.19892687977746E14
300.0,3760.0,2416.0,5.430872830113281E15
440.0,3324.0,2787.0,9.359792520170286E15
326.0,3438.0,2670.0,6.619429672488731E15
25.0,4000.0,240.0,3.33367546391067E14
278.0,3456.0,2643.0,5.532067578385593E15
221.0,150.0,2400.0,3.422945753782117E15
583.0,3074.0,1542.0,2.890103959150985E15
557.0,825.0,1592.0,2.006371971075873E15
509.0,314.0,1393.0,1.827315948059476E15
7.0,90.0,2223.0,5.5235060068277E15
168.0,332.0,2609.0,2.615227854519026E15
494.0,306.0,1449.0,1.781839612931602E15
450.0,984.0,2747.0,8.219409584206695E15
117.0,1308.0,2515.0,8.225165467600239E15
84.0,2688.0,2302.0,5.40201503471703E15
355.0,3818.0,2338.0,6.396894373634606E15
106.0,474.0,2614.0,6.443188340434466E15
186.0,325.0,2855.0,2.89274492868623E15
234.0,1515.0,2729.0,4.113458794108265E15
313.0,2127.0,2767.0,6.19996820914328E15
329.0,3914.0,2223.0,5.624211670894078E15
105.0,1995.0,2580.0,7.629195035630989E15
73.0,699.0,2637.0,4.444361304425144E15
389.0,1173.0,2718.0,7.175326493275734E15
411.0,678.0,2879.0,6.772248427018571E15
228.0,1308.0,2753.0,3.82787913321575E15
350.0,1061.0,2631.0,6.157311087282396E15
525.0,1119.0,1519.0,1.89141826043443E15
147.0,1053.0,1344.0,2.291635006310585E15
213.0,1967.0,2649.0,3.900083643173482E15
409.0,2461.0,2661.0,8.530316303913993E15
262.0,2489.0,2758.0,5.14985103833457E15
265.0,3277.0,2675.0,5.414169073087928E15
85.0,257.0,2561.0,5.142620480592667E15
392.0,2802.0,2824.0,8.215646784166683E15
380.0,2566.0,2878.0,7.850679275200894E15
548.0,1373.0,1547.0,1.972768544266049E15
338.0,1617.0,2667.0,6.471831451483518E15
574.0,1538.0,1432.0,2.117586238373867E15
22.0,1019.0,2345.0,5.857814094679405E15
156.0,2513.0,1353.0,2.801028114739484E15
35.0,638.0,1216.0,2.124862599139327E15
313.0,1828.0,2591.0,6.006877078973716E15
261.0,524.0,2873.0,4.040213820192459E15
52.0,409.0,2299.0,3.169689764282042E15
68.0,1880.0,2491.0,4.709309638613009E15
243.0,11.0,4140.0,3.643693864205128E15
253.0,278.0,2715.0,3.921409411871141E15
438.0,1519.0,2760.0,8.621242611777554E15
392.0,1770.0,2847.0,7.769746228824316E15
58.0,2151.0,2503.0,3.986322952360698E15
422.0,720.0,2771.0,7.165915149904362E15
572.0,1284.0,1636.0,2.055935431031323E15
575.0,38.0,1662.0,2.103613531635395E15
3.0,3615.0,129.0,1.84024820426297E14
420.0,3728.0,2534.0,7.921016399835689E15
476.0,3857.0,1553.0,2.370339423019114E15
578.0,1020.0,1629.0,2.081435778650826E15
172.0,2771.0,2562.0,3.210043426029809E15
178.0,1680.0,2781.0,2.962760003034464E15
389.0,3974.0,2400.0,6.575302056127339E15
14.0,3117.0,1462.0,2.187795888750877E15
20.0,2704.0,2221.0,5.057669986263892E15
242.0,3477.0,2602.0,4.710833357251106E15
382.0,3344.0,2796.0,8.058431685472216E15
555.0,2920.0,1496.0,2.653338103159771E15
304.0,2104.0,2794.0,5.968807187309297E15
513.0,1450.0,1542.0,1.842710142117398E15
258.0,933.0,2807.0,4.134617010926127E15
244.0,1682.0,2684.0,4.381664604646539E15
186.0,1255.0,2643.0,2.977576544804143E15
163.0,2261.0,2635.0,2.867951589973183E15
356.0,2935.0,2787.0,7.418395403099321E15
37.0,2015.0,1161.0,2.351516296349778E15
57.0,3888.0,567.0,7.88661099844964E14
267.0,265.0,2583.0,4.142372921399553E15
590.0,1820.0,1505.0,2.368745923898214E15
146.0,2522.0,1265.0,2.576790492172474E15
456.0,3995.0,2401.0,7.739806310831728E15
363.0,1094.0,2625.0,6.534412251776112E15
54.0,2398.0,2441.0,3.743441728861049E15
436.0,2499.0,2755.0,9.139601512591492E15
47.0,2428.0,2501.0,3.203732035857267E15
490.0,2991.0,1521.0,2.247936598661692E15
316.0,3128.0,2739.0,6.553237764972234E15
517.0,3286.0,1488.0,2.519832755362218E15
298.0,384.0,2852.0,4.620421506711499E15
199.0,3151.0,2600.0,3.900086125867758E15
285.0,4027.0,2167.0,4.566841752041338E15
41.0,3697.0,391.0,5.95539590881182E14
431.0,1341.0,2709.0,8.344911222320673E15
158.0,884.0,2833.0,2.45407136749905E15
44.0,394.0,2922.0,3.049916174232182E15
318.0,3632.0,2393.0,6.040590977116517E15
415.0,2399.0,2790.0,8.582528765928468E15
349.0,3511.0,2514.0,6.921842102196295E15
163.0,1218.0,2771.0,2.531402423209432E15
146.0,1571.0,1391.0,2.326961286025056E15
246.0,289.0,2590.0,3.818407586375783E15
255.0,41.0,1794.0,3.921541998472541E15
69.0,3994.0,757.0,9.20588955552933E14
119.0,1461.0,1408.0,1.858580680667274E15
475.0,2750.0,1571.0,2.07127263391342E15
292.0,1867.0,2712.0,5.553850905055518E15
471.0,1349.0,1590.0,1.690942816043345E15
448.0,1175.0,2723.0,8.537115077561592E15
440.0,1558.0,2895.0,8.740505681134952E15
344.0,3141.0,2708.0,7.158969880929984E15
425.0,1863.0,2759.0,8.5637365921137E15
115.0,3495.0,1294.0,1.961879493054486E15
438.0,3010.0,2814.0,9.232944391478894E15
434.0,3920.0,2443.0,7.582072277395027E15
95.0,3257.0,1545.0,2.614390931574019E15
133.0,631.0,1274.0,2.068531132880488E15
600.0,3818.0,1591.0,3.22606166224793E15
344.0,2500.0,2862.0,6.989340955074951E15
358.0,970.0,2656.0,6.222003931003099E15
595.0,3091.0,1475.0,2.988730913223299E15
33.0,677.0,1273.0,2.001774888295507E15
6.0,1184.0,2380.0,4.712919858811773E15
270.0,3451.0,2576.0,5.342075061803897E15
440.0,3374.0,2802.0,9.299987239626428E15
182.0,105.0,2250.0,2.807223166914217E15
2.0,2736.0,310.0,4.39648276032229E14
34.0,495.0,1298.0,2.062571092382926E15
447.0,793.0,2738.0,7.845743728842687E15
393.0,12.0,2333.0,5.958105847514028E15
65.0,1352.0,2504.0,4.261268183057987E15
508.0,732.0,1555.0,1.838237483189707E15
579.0,1083.0,1444.0,2.078769289735057E15
379.0,2416.0,2763.0,7.765529873825994E15
496.0,1317.0,1568.0,1.784336996669414E15
433.0,1105.0,2788.0,8.086714204636101E15
126.0,1128.0,1417.0,1.945903236241709E15
287.0,423.0,2590.0,4.468188111970119E15
348.0,1934.0,3107.0,7.803892616784407E15
584.0,503.0,1591.0,2.10101530960057E15
165.0,998.0,2663.0,2.574468545442907E15
262.0,1732.0,2663.0,4.831799381186171E15
263.0,1594.0,2676.0,4.75885954380932E15
304.0,2383.0,2630.0,6.064992281358094E15
396.0,681.0,2607.0,6.577268212236205E15
439.0,1318.0,2709.0,8.439133888382954E15
238.0,787.0,2901.0,3.695486571267409E15
91.0,978.0,2427.0,5.98949487116214E15
190.0,3667.0,2447.0,3.354419137959279E15
338.0,1191.0,2667.0,6.112076543048761E15
164.0,3294.0,2604.0,3.138158245867042E15
152.0,1427.0,1416.0,2.404852158637759E15
263.0,2070.0,2664.0,5.023109432122113E15
181.0,2748.0,2704.0,3.410508420802516E15
149.0,3268.0,1370.0,2.789539785912867E15
500.0,3702.0,1527.0,2.513686203968952E15
313.0,2917.0,2629.0,6.426701934964467E15
491.0,2535.0,1517.0,2.09070731898161E15
419.0,3807.0,2597.0,7.661405398269061E15
214.0,2546.0,2711.0,4.105700846275203E15
98.0,2348.0,2549.0,7.205348214789949E15
39.0,1973.0,1210.0,2.498111332729388E15
5.0,3569.0,216.0,3.30775057050656E14
352.0,3034.0,2593.0,7.353122281234645E15
263.0,3273.0,2778.0,5.412295768224325E15
350.0,3342.0,2650.0,7.323163467634403E15
209.0,204.0,2879.0,3.254455627969921E15
375.0,326.0,2891.0,5.852733498859012E15
597.0,624.0,1585.0,2.138813570918871E15
344.0,510.0,2683.0,5.326776940476184E15
138.0,643.0,1366.0,2.150222761204133E15
575.0,415.0,1437.0,2.058683404874041E15
158.0,1103.0,2637.0,2.452295335717545E15
589.0,1732.0,1453.0,2.284395029422067E15
309.0,1241.0,2739.0,5.536934985216281E15
379.0,1343.0,2779.0,7.171625187357612E15
254.0,1634.0,2749.0,4.629357527926072E15
569.0,589.0,1495.0,2.050569556988259E15
564.0,2697.0,1568.0,2.640115841342712E15
23.0,1079.0,2241.0,5.736556992497198E15
492.0,2729.0,1481.0,2.165817529186461E15
476.0,2819.0,1549.0,2.107499174907423E15
579.0,2970.0,1563.0,2.819887007864119E15
277.0,2145.0,2687.0,5.347289790730068E15
275.0,2106.0,2747.0,5.311081216107127E15
429.0,2202.0,2828.0,8.804425006570238E15
545.0,2409.0,1505.0,2.39739209730997E15
512.0,888.0,1462.0,1.839464517185371E15
148.0,2418.0,1389.0,2.600560168706877E15
280.0,1585.0,2892.0,5.109829052281026E15
86.0,756.0,2431.0,5.372330516392558E15
195.0,2672.0,2752.0,3.692066711077368E15
84.0,29.0,3528.0,5.368630033187383E15
479.0,1706.0,1510.0,1.726248162383994E15
453.0,811.0,2912.0,7.975539640700123E15
439.0,1429.0,2748.0,8.598026640031631E15
39.0,1962.0,1248.0,2.490943765225778E15
266.0,3172.0,2674.0,5.391793109041304E15
246.0,122.0,2617.0,3.819284826452925E15
449.0,3689.0,2592.0,8.630645242873648E15
227.0,3672.0,2520.0,4.107261267267153E15
286.0,3370.0,2697.0,5.863137768673149E15
67.0,3737.0,789.0,9.68153279544898E14
97.0,2614.0,2443.0,6.651794180983216E15
38.0,3218.0,625.0,1.118295285336854E15
138.0,498.0,1305.0,2.148831041794385E15
3000.0,3615.0,130.0,1.85059048047712E14
23.0,2718.0,711.0,1.261012772153364E15
169.0,2856.0,2834.0,3.149100723998132E15
481.0,555.0,1492.0,1.731814352761106E15
29.0,3893.0,296.0,4.00303028316087E14
26.0,235.0,2520.0,5.980665368469245E15
482.0,1357.0,1597.0,1.728775833495594E15
317.0,1917.0,2778.0,6.190031957608086E15
341.0,773.0,2820.0,5.604168331296608E15
295.0,1764.0,2622.0,5.591717712389204E15
308.0,929.0,2599.0,5.11887867325686E15
568.0,1246.0,1521.0,2.040317516307329E15
235.0,2671.0,2583.0,4.621924371797738E15
404.0,3178.0,2808.0,8.568683872695092E15
471.0,3708.0,1549.0,2.315284080410316E15
379.0,547.0,2745.0,5.940746184458281E15
458.0,3339.0,2876.0,9.797366319200426E15
253.0,2372.0,2726.0,4.94363215627945E15
394.0,2291.0,2715.0,8.029807473701556E15
411.0,353.0,2696.0,6.39881458489871E15
392.0,798.0,2777.0,6.67126077880771E15
578.0,355.0,1518.0,2.09015099424413E15
107.0,3226.0,1616.0,3.356881562719138E15
283.0,3611.0,2583.0,5.322285619454954E15
83.0,2239.0,2395.0,5.967966204352388E15
378.0,1342.0,2801.0,7.081026045510431E15
525.0,612.0,1462.0,1.886596211624335E15
433.0,1696.0,2816.0,8.697706291790156E15
158.0,2873.0,2705.0,2.91902633785635E15
104.0,1414.0,2547.0,7.27172429077571E15
597.0,1083.0,1559.0,2.155176545857134E15
268.0,3621.0,2585.0,5.034574687311808E15
533.0,2847.0,1560.0,2.477112411571523E15
591.0,875.0,1504.0,2.126915874222114E15
440.0,3180.0,2926.0,9.382374914941476E15
192.0,1479.0,2654.0,3.209866157639693E15
99.0,629.0,2525.0,6.147170625212268E15
592.0,184.0,1587.0,2.14032221188684E15
556.0,3941.0,1524.0,2.969091134570932E15
210.0,1246.0,2637.0,3.439889874486278E15
61.0,888.0,2257.0,3.754190450140751E15
418.0,3949.0,2388.0,7.210238833827081E15
17.0,3699.0,176.0,2.48158297626802E14
437.0,2204.0,2695.0,9.05577811405964E15
403.0,2966.0,2867.0,8.521277016254624E15
15.0,2859.0,505.0,7.52327778102823E14
343.0,3590.0,2469.0,6.647468675852605E15
288.0,1758.0,2677.0,5.445936597583278E15
116.0,887.0,2731.0,7.844137960124129E15
125.0,2879.0,1374.0,2.203626774459759E15
451.0,138.0,2351.0,6.981357510327099E15
297.0,1147.0,2729.0,5.169074366584038E15
216.0,1052.0,2819.0,3.392246634063762E15
509.0,1913.0,1551.0,1.942307432834182E15
393.0,3992.0,2420.0,6.597858736803413E15
539.0,1476.0,1555.0,1.941829834795812E15
175.0,1299.0,2797.0,2.782064364323047E15
132.0,3486.0,1307.0,2.316708153186657E15
146.0,1240.0,1337.0,2.267781557033699E15
185.0,3471.0,2619.0,3.474034676184672E15
226.0,2580.0,2690.0,4.341437523332394E15
485.0,2865.0,1566.0,2.182174421472933E15
296.0,1074.0,2828.0,5.078439772168179E15
169.0,2068.0,498.0,6.06767998419016E14
290.0,2146.0,2701.0,5.675133564262028E15
530.0,3777.0,1554.0,2.733045554556805E15
192.0,1887.0,2842.0,3.36073228644761E15
570.0,2245.0,1504.0,2.43884271623716E15
146.0,2892.0,1355.0,2.656060287604077E15
266.0,1373.0,2867.0,4.693605978715702E15
297.0,2478.0,2772.0,5.973207456179275E15
137.0,2722.0,1372.0,2.43963596748683E15
196.0,3894.0,2297.0,3.175378559402752E15
207.0,75.0,2255.0,3.197668843939026E15
128.0,2087.0,1362.0,2.113937389340075E15
215.0,3832.0,3149.0,5.02592911581757E15
181.0,1980.0,2812.0,3.19201919019288E15
115.0,668.0,2597.0,7.435167797972427E15
122.0,1930.0,1329.0,1.945547193715887E15
222.0,514.0,2686.0,3.454090673394818E15
489.0,3145.0,1488.0,2.28328280848118E15
152.0,3052.0,1366.0,2.822183698006274E15
68.0,1878.0,2524.0,4.711661690053017E15
488.0,1259.0,450.0,3.3029483487803E13
471.0,1678.0,1514.0,1.694864416941468E15
529.0,3859.0,1573.0,2.746859706605656E15
344.0,3585.0,2488.0,6.695151518575562E15
501.0,2897.0,1514.0,2.286733738272806E15
246.0,56.0,2524.0,3.815870891164599E15
473.0,120.0,1566.0,1.698277711203737E15
149.0,2320.0,1347.0,2.593520994256174E15
207.0,1887.0,2775.0,3.712552576131394E15
226.0,3572.0,2475.0,4.211110246027653E15
67.0,778.0,2514.0,4.09184213175393E15
358.0,3076.0,2753.0,7.453494954621564E15
498.0,3197.0,1534.0,2.379050823199759E15
415.0,183.0,3039.0,6.430410727178569E15
232.0,1041.0,2663.0,3.735428091126057E15
338.0,3641.0,2584.0,6.454047410066182E15
356.0,975.0,2687.0,6.176271548038544E15
507.0,393.0,1604.0,1.823742130329388E15
578.0,1996.0,1441.0,2.401582135162616E15
14.0,3467.0,156.0,2.13043952545309E14
35.0,3663.0,349.0,5.11716824934202E14
543.0,3795.0,1564.0,2.834298983130719E15
137.0,251.0,1392.0,2.121036360749892E15
437.0,656.0,2724.0,7.339602199577847E15
76.0,1995.0,2654.0,5.97543709413923E15
258.0,2961.0,2731.0,5.190812228260719E15
558.0,733.0,1588.0,2.004947038850748E15
139.0,1540.0,436.0,5.00351283570365E14
375.0,3145.0,2803.0,7.907216576492556E15
268.0,2526.0,2668.0,5.325707921607527E15
441.0,430.0,2700.0,6.808262274312293E15
92.0,3777.0,815.0,1.366336535302239E15
471.0,1343.0,1442.0,1.693652074423651E15
472.0,505.0,1485.0,1.706854836842993E15
172.0,2962.0,2826.0,3.256598669700707E15
60.0,413.0,2410.0,3.645532548916301E15
80.0,2421.0,2440.0,5.809962811084386E15
291.0,1173.0,2842.0,5.024335638768073E15
543.0,2142.0,1495.0,2.249989048791989E15
42.0,3360.0,2836.0,3.22657414558895E15
24.0,2028.0,2364.0,6.878483278094645E15
278.0,908.0,2580.0,4.530297981396222E15
414.0,2976.0,2824.0,8.671384664013083E15
110.0,1374.0,2518.0,7.768389588501812E15
161.0,740.0,2565.0,2.498536139190454E15
23.0,669.0,2322.0,5.449675376376266E15
249.0,3809.0,2338.0,4.318763157795498E15
594.0,2854.0,1513.0,2.899870888806371E15
28.0,160.0,2475.0,6.969236717944188E15
306.0,2070.0,2619.0,6.01127254043654E15
184.0,2506.0,2772.0,3.396554763515912E15
54.0,70.0,2311.0,3.253919751333265E15
173.0,1091.0,2741.0,2.676364493534414E15
588.0,3470.0,1504.0,3.075668488151579E15
190.0,2127.0,2634.0,3.437879553179321E15
50.0,3314.0,677.0,9.26114970110845E14
434.0,2828.0,2782.0,9.15870785691502E15
187.0,1250.0,2760.0,2.986126486729957E15
496.0,3762.0,1577.0,2.490481024846971E15
205.0,3892.0,622.0,7.41623140950532E14
35.0,1109.0,1105.0,2.109371211409871E15
112.0,3403.0,1336.0,1.950158833199857E15
536.0,3623.0,1584.0,2.731812770005926E15
156.0,3583.0,1305.0,2.741921474091759E15
79.0,2741.0,2138.0,4.858057388783286E15
314.0,4011.0,2356.0,5.111909928727603E15
57.0,2373.0,2364.0,3.99949709211624E15
190.0,2249.0,2705.0,3.482485526445668E15
151.0,2029.0,1382.0,2.547976810592079E15
160.0,3903.0,2302.0,2.493654759619513E15
127.0,3895.0,1090.0,1.90876138623009E15
374.0,2733.0,2733.0,7.759324143917963E15
426.0,2617.0,2828.0,8.898599426411136E15
76.0,3714.0,859.0,1.1064585741852E15
463.0,3234.0,2890.0,9.939871840855102E15
347.0,2911.0,2730.0,7.189297237797612E15
311.0,3927.0,2255.0,5.286851135873576E15
156.0,60.0,1360.0,2.41313561725719E15
457.0,236.0,2849.0,7.086779215915417E15
565.0,761.0,1513.0,2.041898098804854E15
286.0,665.0,2780.0,4.44660137465787E15
158.0,1289.0,3050.0,2.85218186109305E15
189.0,979.0,2826.0,2.930759734106592E15
573.0,1653.0,1463.0,2.163552418714631E15
569.0,1748.0,1515.0,2.208551619549335E15
3000000.0,3615.0,3839.0,4.650679934531153E15
445.0,288.0,2824.0,6.866155922914613E15
456.0,1468.0,2891.0,9.005481642294598E15
561.0,1291.0,1552.0,2.012999450554966E15
160.0,1517.0,2564.0,2.568252096903921E15
349.0,1589.0,2660.0,6.736480603334992E15
59.0,1197.0,2399.0,3.728119108989393E15
321.0,1746.0,2743.0,6.159052483242456E15
520.0,855.0,548.0,4.2602493443426E13
353.0,1979.0,2848.0,6.959880912491498E15
205.0,1955.0,2754.0,3.676881249543849E15
185.0,2108.0,2632.0,3.305319764898445E15
389.0,253.0,2664.0,6.04169702595297E15
432.0,2242.0,2707.0,8.929364248223823E15
289.0,2290.0,2676.0,5.686301704730582E15
158.0,731.0,2662.0,2.46754167444087E15
181.0,1660.0,2714.0,3.063289659182324E15
85.0,881.0,2554.0,5.440404542499677E15
416.0,2600.0,2848.0,8.694568116035241E15
522.0,1845.0,1506.0,1.976722061436649E15
258.0,2909.0,2697.0,5.164953888897248E15
179.0,2837.0,2721.0,3.382485141962518E15
267.0,2946.0,2728.0,5.428356082830056E15
458.0,2645.0,2780.0,9.61561954748018E15
377.0,888.0,2901.0,6.517887266396069E15
358.0,995.0,2660.0,6.367044599910849E15
294.0,3580.0,2576.0,5.619912009302584E15
81.0,3626.0,846.0,1.227749359111067E15
401.0,3949.0,2477.0,6.860021029384963E15
173.0,1167.0,2648.0,2.718001829859171E15
300.0,3603.0,2556.0,5.701676220856057E15
578.0,152.0,1380.0,2.088296489743919E15
177.0,3349.0,2663.0,3.400654551281482E15
508.0,2645.0,1427.0,2.25236726399478E15
393.0,4027.0,2481.0,6.544585671131415E15
524.0,3824.0,1568.0,2.676205662196753E15
379.0,1105.0,2703.0,6.877648391996407E15
11.0,1026.0,2687.0,2.853166536781291E15
250.0,631.0,2919.0,3.881054348286776E15
407.0,1149.0,2732.0,7.549260184951185E15
94.0,2208.0,2589.0,6.838614640822564E15
387.0,3592.0,2619.0,7.592474321302059E15
373.0,3172.0,2724.0,7.828445935766195E15
247.0,691.0,2720.0,3.834559342796936E15
387.0,2651.0,2720.0,8.07046426614291E15
417.0,1833.0,2763.0,8.326984840508043E15
137.0,2398.0,1366.0,2.359226115356378E15
256.0,368.0,2642.0,3.981019018189462E15
345.0,404.0,2739.0,5.345141309123317E15
271.0,1632.0,2595.0,4.97748864244656E15
378.0,1673.0,2867.0,7.391260699066964E15
556.0,1266.0,1591.0,1.999691232938461E15
331.0,542.0,2830.0,5.126988566916773E15
31.0,1133.0,1195.0,1.893280805245576E15
213.0,2025.0,2649.0,3.902304642980839E15
147.0,557.0,1353.0,2.291268648596504E15
1.0,2019.0,550.0,8.88938370319759E14
251.0,2246.0,2724.0,4.811377640376048E15
255.0,3566.0,2568.0,4.862580014220092E15
337.0,2467.0,2562.0,6.907031594270591E15
120.0,3886.0,1135.0,1.790002658673968E15
209.0,808.0,2515.0,3.25668052143682E15
494.0,3853.0,1569.0,2.491306397944652E15
60.0,3985.0,569.0,8.06408287069486E14
367.0,1334.0,2832.0,6.914630380577807E15
420.0,53.0,2495.0,6.504624258846254E15
4.0,2348.0,1393.0,2.392880478391041E15
432.0,789.0,2772.0,7.498464026315494E15
487.0,1391.0,1572.0,1.748335100711925E15
117.0,3707.0,1253.0,1.854461838809286E15
222.0,1760.0,2728.0,3.955578495749587E15
363.0,1104.0,2611.0,6.4931305240914E15
112.0,297.0,2600.0,6.818300764904554E15
27.0,1750.0,2379.0,7.120837617082464E15
233.0,121.0,2229.0,3.613958944615754E15
20.0,1947.0,2261.0,5.193095941665563E15
216.0,2781.0,2761.0,4.187753660475124E15
532.0,2164.0,547.0,2.7317380453356E13
24.0,1974.0,2320.0,6.28162796946643E15
367.0,1965.0,2709.0,7.273689021709417E15
283.0,3980.0,2180.0,4.646854591267027E15
144.0,391.0,1465.0,2.235181035104343E15
479.0,1119.0,1512.0,1.730801959342087E15
97.0,1271.0,2521.0,6.660049310270553E15
520.0,1153.0,1498.0,1.864903133851579E15
417.0,1304.0,2689.0,7.994855170378604E15
489.0,1876.0,1452.0,1.834520779842038E15
406.0,3320.0,2716.0,8.619904439409663E15
43.0,3589.0,507.0,6.42343337774673E14
342.0,8.0,2626.0,5.062982476198481E15
520.0,1565.0,1516.0,1.884010486469696E15
398.0,2442.0,2819.0,8.216464346907582E15
335.0,3702.0,2439.0,6.252992726752764E15
168.0,3145.0,2702.0,3.209165180558992E15
468.0,652.0,1578.0,1.690481713026192E15
274.0,2364.0,2730.0,5.40139569415635E15
25.0,989.0,2312.0,6.20388013577112E15
174.0,989.0,2420.0,2.729487988902593E15
253.0,1308.0,2826.0,4.365051144670368E15
301.0,2630.0,2699.0,6.072026272733095E15
232.0,3284.0,2623.0,4.656646505671111E15
125.0,3193.0,1401.0,2.264380128018526E15
262.0,3302.0,2644.0,5.353274846236622E15
51.0,767.0,2349.0,3.099582980660914E15
54.0,824.0,2431.0,3.269806282939441E15
442.0,2594.0,2831.0,9.303847824199582E15
335.0,686.0,2689.0,5.359025152861009E15
31.0,265.0,395.0,5.58019243541023E14
458.0,2609.0,2748.0,9.61552264186019E15
450.0,3799.0,2623.0,8.274752595682034E15
224.0,1090.0,2784.0,3.624956473153248E15
213.0,3649.0,2400.0,3.855230270867373E15
473.0,2151.0,1530.0,1.829755469933722E15
69.0,1943.0,2493.0,4.809064550341999E15
568.0,2894.0,1501.0,2.731794602789953E15
279.0,471.0,2685.0,4.327946883473326E15
90.0,891.0,2383.0,5.806379505106977E15
